C0000100,C0000200,C0005700,m_age_ya,m_HGC_ya,dad_distance_ya
986101,9861,1978,21,12,0
986102,9861,1986,29,12,0
986201,9862,1983,21,14,0
986202,9862,1984,22,14,0
986203,9862,1989,27,14,0
986401,9864,1978,19,11,0
986402,9864,1979,20,11,0
986501,9865,1980,17,11,5
986502,9865,1982,19,11,5
986503,9865,1986,23,11,0
986504,9865,1988,24,11,0
986505,9865,1991,27,11,5
986506,9865,1993,30,11,55
986507,9865,1999,36,11,
987001,9870,1984,20,13,5
987002,9870,1988,23,13,5
987003,9870,1991,27,13,5
987101,9871,1975,16,13,5
987102,9871,1983,23,13,55
987401,9874,1990,25,12,0
987402,9874,1993,28,12,0
987403,9874,1995,30,12,0
987701,9877,1985,22,12,5
987702,9877,1991,29,12,0
988101,9881,1986,22,12,0
988102,9881,1990,25,12,0
988103,9881,1994,30,12,0
988201,9882,1980,22,14,0
988202,9882,1981,24,14,0
988203,9882,1986,28,14,0
988501,9885,1981,22,13,0
988502,9885,1983,24,13,0
988701,9887,1980,20,12,100
988702,9887,1988,28,12,100
989101,9891,1985,25,13,0
989102,9891,1987,28,13,0
989201,9892,1984,20,13,5
989202,9892,1996,32,13,5
989501,9895,1984,24,14,5
989502,9895,1985,26,14,5
989503,9895,1996,36,14,0
989701,9897,1997,35,16,0
989702,9897,2001,39,16,0
989801,9898,1991,29,16,0
989901,9899,1989,31,13,55
989902,9899,1992,34,13,55
990301,9903,1984,19,10,0
990601,9906,1994,30,12,0
990602,9906,2000,36,12,0
991001,9910,1983,19,11,100
991301,9913,1980,20,10,100
991302,9913,1980,20,10,100
991303,9913,1987,27,10,0
991601,9916,1983,20,6,5
991602,9916,1987,24,6,5
991603,9916,1988,25,6,5
991604,9916,1997,34,6,5
992001,9920,1994,29,16,0
992002,9920,1996,31,16,0
992201,9922,1980,21,12,5
992202,9922,1996,37,12,0
992501,9925,1983,19,13,5
992502,9925,1989,25,13,5
992701,9927,1983,24,12,55
992702,9927,1995,36,12,
993001,9930,1982,19,12,0
993002,9930,1983,21,12,0
993003,9930,1985,23,12,5
993201,9932,1984,24,11,0
993202,9932,1987,27,11,0
993501,9935,1981,19,14,0
993502,9935,1983,20,14,0
993503,9935,1986,23,14,5
993504,9935,1988,25,14,5
993801,9938,1984,22,13,55
993802,9938,1985,23,13,55
993803,9938,1988,26,13,55
993804,9938,1989,27,13,0
993901,9939,1991,32,17,5
993902,9939,1996,37,17,55
994001,9940,1977,20,9,55
994002,9940,1981,23,9,55
994101,9941,1990,30,11,0
994102,9941,1994,34,11,0
994401,9944,1983,20,10,0
994402,9944,1986,23,10,0
994501,9945,1977,20,6,0
994502,9945,1981,24,6,0
994503,9945,1984,27,6,0
994504,9945,1991,34,6,0
994601,9946,1977,19,12,55
994602,9946,1981,24,12,55
994801,9948,1990,26,12,5
995101,9951,1984,21,14,5
995102,9951,1985,22,14,5
995103,9951,1989,26,14,5
995104,9951,2000,37,14,5
995301,9953,1989,25,12,5
995302,9953,1992,28,12,5
995303,9953,1996,31,12,5
995304,9953,1999,34,12,5
995501,9955,1988,26,10,0
995502,9955,1995,33,10,0
996001,9960,1981,20,7,0
996002,9960,1984,23,7,0
996501,9965,1975,17,13,5
996502,9965,1978,20,13,5
996601,9966,1975,16,6,0
996602,9966,1978,19,6,0
996603,9966,1983,24,6,0
996604,9966,1994,35,6,0
996701,9967,1974,15,8,0
996702,9967,1977,18,8,5
996703,9967,1982,23,8,5
997001,9970,1981,21,13,5
997002,9970,1987,27,13,5
997003,9970,1990,30,13,5
997004,9970,1993,32,13,55
997005,9970,1997,36,13,5
997006,9970,1998,38,13,1
997201,9972,1983,23,13,55
997202,9972,1990,29,13,5
997203,9972,1995,35,13,5
997301,9973,1991,29,10,0
997401,9974,1980,16,11,55
997402,9974,1987,23,11,55
997403,9974,1991,26,11,0
997404,9974,2001,36,11,0
997801,9978,1990,28,14,55
998001,9980,1980,21,12,5
998002,9980,1981,22,12,5
998003,9980,1986,27,12,5
998004,9980,1989,31,12,0
998005,9980,1991,32,12,0
998006,9980,1993,35,12,0
998101,9981,1979,18,14,55
998102,9981,1981,20,14,55
998103,9981,1994,33,14,0
998104,9981,1996,35,14,0
998201,9982,1988,25,14,0
998202,9982,1990,26,14,0
998203,9982,1992,28,14,0
998601,9986,1982,23,12,5
998602,9986,1984,25,12,5
998603,9986,1986,28,12,5
998604,9986,1991,33,12,5
998605,9986,2000,41,12,100
999101,9991,1983,25,11,0
999102,9991,1987,29,11,0
999201,9992,1986,22,16,5
999202,9992,1990,26,16,55
999203,9992,1992,27,16,55
999204,9992,1993,28,16,55
999205,9992,1995,30,16,55
999501,9995,1985,21,14,5
999502,9995,1989,25,14,0
999701,9997,1979,16,12,5
999702,9997,1987,24,12,5
999703,9997,1990,27,12,55
999704,9997,1993,30,12,55
1000001,10000,1982,19,11,5
1000002,10000,1984,21,11,5
1000003,10000,1988,25,11,5
1000004,10000,1991,27,11,5
1000201,10002,1986,21,12,100
1000202,10002,1990,25,12,100
1000203,10002,1992,27,12,100
1000801,10008,1984,26,16,5
1000802,10008,1986,29,16,5
1000803,10008,1988,31,16,5
1001101,10011,1987,26,12,0
1001102,10011,1992,31,12,0
1001201,10012,1983,24,13,0
1001202,10012,1983,24,13,0
1001203,10012,1984,25,13,0
1001501,10015,1979,20,7,
1001502,10015,1990,31,7,
1001601,10016,1977,18,10,5
1001602,10016,1979,21,10,5
1001603,10016,1981,23,10,5
1002401,10024,1981,21,12,5
1002402,10024,1984,24,12,5
1002403,10024,1998,38,12,0
1002601,10026,1980,16,6,5
1002602,10026,1981,17,6,5
1002603,10026,1982,18,6,5
1002604,10026,1984,20,6,5
1002605,10026,1985,21,6,5
1002606,10026,1987,23,6,5
1002607,10026,1988,24,6,5
1002901,10029,1978,18,15,0
1002902,10029,1979,19,15,0
1003201,10032,1981,16,9,0
1003202,10032,1983,19,9,100
1003203,10032,1986,21,9,100
1003204,10032,1989,25,9,0
1003205,10032,1991,26,9,1
1003206,10032,1992,27,9,1
1003401,10034,1987,27,8,0
1003402,10034,1991,31,8,0
1003403,10034,1995,34,8,0
1003601,10036,1979,22,3,0
1003602,10036,1981,24,3,0
1003603,10036,1982,25,3,0
1003604,10036,1987,30,3,0
1003605,10036,1989,32,3,0
1003701,10037,2000,37,11,55
1003801,10038,1976,18,15,5
1003802,10038,1979,21,15,5
1004201,10042,1979,20,12,100
1004202,10042,1985,25,12,100
1004203,10042,1990,31,12,0
1004204,10042,1994,35,12,0
1004401,10044,1989,26,11,0
1004701,10047,1982,19,16,0
1004801,10048,1986,27,9,0
1004802,10048,1989,30,9,0
1004803,10048,1991,32,9,0
1004901,10049,1981,20,12,0
1004902,10049,1984,23,12,0
1004903,10049,1988,28,12,0
1004904,10049,1994,34,12,0
1005201,10052,1982,24,14,55
1005202,10052,1984,26,14,55
1005203,10052,1995,37,14,55
1005401,10054,1985,22,16,5
1005402,10054,1994,31,16,5
1005601,10056,1979,19,12,5
1005602,10056,1980,20,12,55
1005901,10059,1982,19,9,0
1005902,10059,1983,20,9,0
1005903,10059,1986,22,9,0
1006001,10060,1978,21,10,0
1006002,10060,1980,23,10,0
1006201,10062,1976,15,14,0
1006202,10062,1977,16,14,0
1006203,10062,1983,22,14,0
1006301,10063,1981,18,11,5
1006302,10063,1982,19,11,5
1006601,10066,1975,17,8,0
1006602,10066,1977,19,8,0
1006603,10066,1980,22,8,0
1006604,10066,1982,24,8,0
1007201,10072,1985,22,8,0
1007202,10072,1986,23,8,0
1007203,10072,1996,33,8,0
1007301,10073,1988,24,9,0
1007302,10073,1990,26,9,0
1007303,10073,1992,28,9,0
1007304,10073,1995,31,9,0
1007701,10077,1983,21,12,5
1007702,10077,1987,24,12,55
1007703,10077,1994,31,12,55
1007704,10077,1999,37,12,5
1007901,10079,1991,27,14,55
1008101,10081,1979,15,7,55
1008102,10081,1980,17,7,1
1008103,10081,1986,22,7,0
1008104,10081,1987,23,7,0
1008105,10081,1989,25,7,0
1008601,10086,1985,22,12,55
1008602,10086,1989,27,12,0
1008801,10088,1983,19,12,5
1009201,10092,1979,21,12,0
1009202,10092,1981,24,12,0
1009301,10093,1978,18,12,5
1009302,10093,1979,20,12,0
1009501,10095,1984,19,9,1
1009502,10095,1986,21,9,1
1009503,10095,1987,22,9,1
1009701,10097,1981,19,10,0
1009702,10097,1983,22,10,0
1009703,10097,1988,26,10,0
1010101,10101,1976,15,8,0
1010102,10101,1978,16,8,0
1010103,10101,1986,25,8,0
1010104,10101,1989,28,8,0
1010401,10104,1976,18,11,0
1010402,10104,1977,19,11,0
1010403,10104,1985,27,11,55
1010404,10104,1986,28,11,55
1010601,10106,1983,19,12,0
1010602,10106,1984,20,12,0
1011201,10112,1970,13,95,5
1011202,10112,1976,19,95,5
1011203,10112,1977,20,95,0
1011204,10112,1979,22,95,0
1011301,10113,1975,15,9,5
1011302,10113,1977,17,9,
1011601,10116,1984,23,12,5
1011701,10117,1977,19,10,5
1011702,10117,1980,21,10,5
1011901,10119,1978,21,10,0
1011902,10119,1985,28,10,0
1012501,10125,1990,32,14,5
1012502,10125,1993,35,14,55
1012701,10127,1980,20,16,5
1012901,10129,1979,18,11,0
1013001,10130,1989,30,12,5
1013002,10130,2001,42,12,5
1013201,10132,1980,18,13,0
1013202,10132,1982,20,13,0
1013501,10135,1982,20,12,5
1013502,10135,1984,22,12,55
1013503,10135,1988,26,12,5
1013601,10136,1974,16,9,
1013602,10136,1976,19,9,55
1013801,10138,1995,34,14,0
1014001,10140,1983,25,13,0
1014002,10140,1985,27,13,0
1014401,10144,1984,25,14,5
1014402,10144,1989,30,14,0
1014501,10145,1987,26,14,0
1014801,10148,1983,18,12,0
1014802,10148,1989,24,12,0
1014901,10149,1981,20,10,0
1014902,10149,1983,22,10,0
1015001,10150,1982,20,9,0
1015002,10150,1985,23,9,0
1015003,10150,1986,24,9,0
1015101,10151,1976,16,10,55
1015301,10153,1999,38,16,0
1015601,10156,1985,23,12,5
1015602,10156,1985,23,12,5
1016201,10162,1987,23,13,5
1016202,10162,1994,30,13,5
1016401,10164,1975,17,12,0
1016402,10164,1976,18,12,0
1016601,10166,1977,19,12,0
1016602,10166,1980,22,12,0
1016603,10166,1981,23,12,0
1016801,10168,1984,24,12,0
1016802,10168,1988,28,12,0
1017501,10175,1978,18,13,0
1017502,10175,1980,20,13,0
1017503,10175,1984,23,13,0
1017504,10175,1994,33,13,0
1018101,10181,1983,20,12,5
1018102,10181,1984,21,12,5
1018103,10181,1985,22,12,55
1018104,10181,1986,23,12,55
1018201,10182,1974,17,12,5
1018301,10183,1976,16,14,5
1018302,10183,1977,18,14,5
1018303,10183,1980,21,14,5
1018304,10183,1986,27,14,5
1018401,10184,1978,18,12,
1018402,10184,1979,19,12,5
1018403,10184,1983,23,12,5
1018404,10184,1985,24,12,5
1018501,10185,1982,23,13,5
1018502,10185,1994,36,13,0
1018503,10185,1995,37,13,0
1018801,10188,1987,29,14,55
1018802,10188,1990,32,14,55
1019101,10191,1979,16,12,5
1019102,10191,1985,21,12,5
1019103,10191,1985,21,12,5
1019104,10191,1991,27,12,5
1019105,10191,1991,27,12,5
1019301,10193,1983,21,13,0
1019302,10193,1988,27,13,0
1019303,10193,1992,31,13,0
1020301,10203,1980,19,14,5
1020302,10203,1985,24,14,5
1021001,10210,1985,21,12,5
1021002,10210,1987,24,12,5
1021003,10210,1989,25,12,5
1021101,10211,1979,18,15,55
1021102,10211,1983,22,15,0
1021103,10211,1992,30,15,0
1021104,10211,1992,30,15,0
1021201,10212,1981,23,13,0
1021202,10212,1983,26,13,0
1021301,10213,1978,19,12,5
1021302,10213,1979,21,12,5
1021303,10213,1981,23,12,5
1021304,10213,1983,24,12,5
1021401,10214,1974,14,7,0
1021402,10214,1976,16,7,0
1021501,10215,1978,21,14,5
1021502,10215,1983,26,14,5
1021601,10216,1989,25,12,0
1021901,10219,1981,19,14,55
1022001,10220,1977,18,8,55
1022002,10220,1980,21,8,0
1022003,10220,1987,28,8,0
1022004,10220,1990,31,8,0
1022101,10221,1985,26,13,0
1022102,10221,1989,30,13,0
1022601,10226,1985,27,16,0
1022602,10226,1988,29,16,0
1022701,10227,1974,16,7,0
1022702,10227,1976,18,7,0
1022703,10227,1977,19,7,0
1022901,10229,1988,27,14,5
1022902,10229,1994,34,14,5
1023101,10231,1977,17,10,1
1023102,10231,1978,18,10,1
1023401,10234,1979,17,12,5
1023402,10234,1982,20,12,55
1023403,10234,1983,21,12,5
1023601,10236,1979,19,16,5
1023602,10236,1980,20,16,5
1023603,10236,1983,24,16,5
1023701,10237,1981,18,14,5
1023702,10237,1988,26,14,55
1023801,10238,1979,14,14,5
1023802,10238,1985,20,14,5
1024101,10241,1978,17,12,0
1024102,10241,1980,19,12,0
1024103,10241,1981,20,12,0
1024104,10241,1982,22,12,0
1024301,10243,1978,18,12,55
1024302,10243,1979,19,12,55
1024303,10243,1981,21,12,55
1024501,10245,1980,20,11,0
1024502,10245,1981,21,11,0
1024503,10245,1983,23,11,0
1024601,10246,1983,25,14,5
1025201,10252,1986,25,12,0
1025401,10254,1981,22,12,55
1025501,10255,1977,17,11,100
1025502,10255,1982,23,11,5
1025503,10255,1990,30,11,0
1025701,10257,1981,17,7,5
1025702,10257,1988,24,7,5
1025901,10259,1974,16,12,5
1025902,10259,1975,17,12,5
1026001,10260,1982,18,11,5
1026002,10260,1985,22,11,5
1026101,10261,1984,20,12,5
1026102,10261,1987,23,12,1
1026201,10262,1981,21,12,0
1026202,10262,1988,27,12,55
1026701,10267,1989,30,16,0
1026801,10268,1984,25,14,0
1026802,10268,1988,29,14,0
1026901,10269,1990,30,16,0
1027101,10271,1983,25,16,5
1027201,10272,1983,25,16,0
1027202,10272,1985,26,16,0
1027203,10272,1988,30,16,0
1027301,10273,1986,27,18,0
1027302,10273,1988,29,18,0
1028101,10281,1984,25,16,0
1028102,10281,1987,28,16,0
1028103,10281,1989,30,16,0
1028301,10283,1986,28,16,0
1028302,10283,1989,32,16,0
1028601,10286,1976,18,10,0
1028602,10286,1978,20,10,0
1028603,10286,1979,21,10,0
1029101,10291,1984,22,11,0
1029102,10291,1988,25,11,0
1029103,10291,1989,27,11,0
1029201,10292,1978,19,12,55
1029202,10292,1982,23,12,0
1029203,10292,1987,28,12,0
1029501,10295,1982,18,8,100
1029701,10297,1984,20,12,0
1029702,10297,1986,22,12,0
1029901,10299,1981,17,9,0
1029902,10299,1984,21,9,0
1030201,10302,1980,20,12,1
1030301,10303,1983,23,6,5
1030302,10303,1987,27,6,5
1030801,10308,1988,26,20,0
1030802,10308,1992,30,20,0
1030803,10308,2001,39,20,0
1030901,10309,1991,27,16,0
1030902,10309,1994,30,16,0
1030903,10309,1998,34,16,0
1031001,10310,1983,23,15,0
1031002,10310,1985,25,15,0
1031003,10310,1995,35,15,0
1031201,10312,1989,26,16,0
1031202,10312,1991,28,16,0
1031203,10312,2001,37,16,0
1031301,10313,1985,22,16,5
1031302,10313,1988,25,16,5
1031401,10314,1974,15,7,5
1031402,10314,1976,17,7,5
1031403,10314,1978,18,7,5
1031404,10314,1979,19,7,5
1031701,10317,1980,18,13,5
1032101,10321,1981,18,12,5
1032102,10321,1990,28,12,5
1032901,10329,1989,26,16,0
1032902,10329,1991,28,16,0
1032903,10329,1995,31,16,0
1033101,10331,1971,14,11,55
1033102,10331,1973,15,11,100
1033103,10331,1976,18,11,55
1033104,10331,1979,21,11,55
1033201,10332,1988,25,12,55
1033202,10332,1989,26,12,55
1033203,10332,1998,35,12,55
1033204,10332,1999,37,12,55
1033205,10332,2001,38,12,55
1033401,10334,1978,17,12,5
1033402,10334,1979,18,12,5
1033403,10334,1982,22,12,5
1033601,10336,1985,22,12,0
1033602,10336,1992,29,12,0
1034001,10340,1980,17,15,55
1034002,10340,1981,18,15,55
1034401,10344,1981,17,10,5
1034402,10344,1984,19,10,5
1034501,10345,1983,23,14,0
1034502,10345,1990,30,14,0
1035001,10350,1978,19,12,0
1035401,10354,1979,19,14,55
1035801,10358,1994,32,7,5
1035901,10359,1983,26,14,0
1035902,10359,1985,28,14,0
1035903,10359,1989,31,14,0
1036001,10360,1984,25,14,0
1036002,10360,1986,26,14,0
1036003,10360,1991,31,14,0
1036101,10361,1978,19,11,55
1036102,10361,1980,21,11,100
1036103,10361,1984,25,11,55
1036201,10362,1998,36,20,5
1036601,10366,1987,24,13,0
1036602,10366,1989,27,13,0
1037101,10371,1980,19,12,5
1037102,10371,1985,24,12,5
1037103,10371,1990,29,12,5
1037104,10371,2001,40,12,55
1037201,10372,1992,28,16,5
1037301,10373,1977,18,11,5
1037302,10373,1981,21,11,55
1037303,10373,1983,23,11,5
1037304,10373,1987,27,11,5
1037401,10374,1993,29,12,0
1037501,10375,1979,20,13,0
1037502,10375,1983,24,13,0
1037701,10377,1984,24,95,5
1037702,10377,1985,25,95,5
1037703,10377,1988,28,95,5
1037704,10377,1991,31,95,5
1037705,10377,1994,34,95,5
1037801,10378,1983,19,18,5
1037802,10378,1988,23,18,5
1037803,10378,1989,24,18,5
1037901,10379,1981,20,13,5
1037902,10379,1991,30,13,100
1038301,10383,1978,20,6,5
1038302,10383,1980,22,6,5
1039001,10390,1981,23,18,55
1039002,10390,1989,31,18,55
1039401,10394,1988,30,17,0
1039501,10395,1984,26,15,0
1039502,10395,1987,29,15,0
1039601,10396,1986,28,16,0
1039602,10396,1989,31,16,0
1039901,10399,1979,20,12,55
1039902,10399,1983,23,12,55
1040001,10400,1990,30,12,0
1040101,10401,1989,27,14,5
1040102,10401,1989,27,14,5
1040103,10401,1991,29,14,5
1040601,10406,1987,27,18,0
1040602,10406,1988,28,18,0
1040603,10406,1997,37,18,0
1040901,10409,1979,18,12,0
1040902,10409,1982,21,12,0
1041101,10411,1986,22,12,1
1041501,10415,1978,21,8,0
1041502,10415,1979,22,8,0
1041503,10415,1980,23,8,0
1041504,10415,1982,24,8,0
1041505,10415,1983,25,8,0
1041506,10415,1984,27,8,0
1041507,10415,1986,29,8,0
1041801,10418,1982,19,7,55
1041802,10418,1985,22,7,0
1041803,10418,1987,24,7,0
1041901,10419,1976,18,11,0
1042001,10420,1976,16,9,55
1042002,10420,1980,19,9,5
1042003,10420,1982,21,9,5
1042101,10421,1982,18,12,5
1042102,10421,1988,24,12,5
1042201,10422,1981,19,14,55
1042202,10422,1997,34,14,55
1042701,10427,1983,22,12,0
1042702,10427,1987,26,12,0
1042801,10428,1983,24,15,5
1042802,10428,1984,25,15,5
1042803,10428,1986,27,15,1
1042901,10429,1984,24,13,0
1042902,10429,1986,25,13,0
1042903,10429,1989,29,13,0
1043301,10433,1979,21,13,5
1043302,10433,1984,25,13,5
1043601,10436,1982,25,12,5
1043602,10436,1985,28,12,5
1044301,10443,1985,22,11,5
1044302,10443,1996,34,11,0
1044401,10444,1981,17,14,5
1044402,10444,1982,18,14,5
1044501,10445,1977,18,12,0
1044502,10445,1982,23,12,55
1044601,10446,1981,18,11,5
1044602,10446,1986,23,11,55
1044603,10446,1990,27,11,0
1044801,10448,1988,24,16,5
1044802,10448,1999,35,16,5
1045001,10450,1988,29,17,55
1045002,10450,1989,30,17,55
1045101,10451,1979,22,16,5
1045102,10451,1980,23,16,5
1045103,10451,1991,34,16,55
1045201,10452,1981,20,14,5
1045202,10452,1993,33,14,5
1045801,10458,1985,26,17,0
1045802,10458,1989,31,17,0
1046501,10465,1985,24,13,55
1046701,10467,1980,15,9,0
1046702,10467,1982,18,9,0
1047501,10475,1981,19,12,0
1047502,10475,1984,23,12,0
1047503,10475,1988,26,12,0
1047701,10477,1976,19,12,5
1047702,10477,1977,20,12,5
1047703,10477,1979,22,12,5
1047704,10477,1983,26,12,5
1047705,10477,1987,30,12,0
1047801,10478,1992,30,12,5
1048001,10480,1976,18,12,5
1048002,10480,1982,24,12,0
1048003,10480,1989,31,12,0
1048101,10481,1978,20,13,5
1048102,10481,1983,25,13,55
1048103,10481,1984,27,13,5
1048401,10484,1980,15,15,5
1048402,10484,1981,17,15,5
1048403,10484,1984,19,15,0
1048404,10484,1984,19,15,0
1048405,10484,1987,22,15,0
1048501,10485,1985,22,9,0
1048502,10485,1988,25,9,0
1048601,10486,1979,19,12,5
1048602,10486,1982,22,12,5
1048603,10486,1986,26,12,5
1049101,10491,1976,16,12,100
1049102,10491,1980,20,12,55
1049401,10494,1980,17,8,55
1049402,10494,1981,18,8,0
1049601,10496,1986,26,12,5
1049801,10498,1989,25,12,0
1050001,10500,1986,28,14,0
1050002,10500,1995,38,14,0
1050201,10502,1975,16,9,0
1050202,10502,1979,20,9,0
1050203,10502,1985,26,9,0
1050401,10504,1993,31,14,0
1050402,10504,1996,34,14,0
1050601,10506,1976,17,10,55
1050602,10506,1978,19,10,5
1050603,10506,1983,24,10,100
1050604,10506,1992,33,10,0
1050605,10506,1993,34,10,0
1050701,10507,1984,23,13,0
1050702,10507,1987,26,13,0
1050703,10507,1990,29,13,0
1051101,10511,1981,23,12,0
1051102,10511,1983,25,12,0
1051103,10511,1991,34,12,0
1051201,10512,1982,21,14,55
1051202,10512,1990,30,14,55
1051203,10512,1993,32,14,55
1051401,10514,1998,34,20,55
1051601,10516,1984,19,11,55
1051602,10516,1987,23,11,55
1051801,10518,1984,24,12,0
1051802,10518,1987,28,12,0
1052101,10521,1976,17,8,0
1052102,10521,1978,18,8,0
1052103,10521,1985,25,8,0
1052104,10521,1989,29,8,0
1052105,10521,1993,33,8,0
1052601,10526,1995,32,12,0
1052602,10526,2002,39,12,0
1052801,10528,1996,35,11,55
1052802,10528,1997,36,11,55
1052901,10529,1985,22,13,55
1053001,10530,1975,17,1,0
1053002,10530,1979,21,1,0
1053003,10530,1981,23,1,0
1053004,10530,1998,39,1,0
1053201,10532,1979,20,12,5
1053202,10532,1980,22,12,5
1053203,10532,1991,33,12,5
1053204,10532,1995,37,12,5
1053301,10533,1985,23,14,55
1053401,10534,1987,24,16,55
1053402,10534,1988,26,16,55
1053403,10534,1990,27,16,55
1053404,10534,1997,34,16,0
1053501,10535,1989,28,14,100
1053502,10535,1992,31,14,5
1053701,10537,1990,26,13,5
1053801,10538,1980,18,11,55
1053802,10538,1985,24,11,0
1053803,10538,1989,28,11,0
1053804,10538,1994,33,11,0
1053901,10539,1988,27,13,0
1054201,10542,1992,27,13,5
1054202,10542,1995,30,13,5
1054203,10542,1997,33,13,5
1054204,10542,2000,35,13,5
1054301,10543,1988,24,13,55
1054302,10543,1992,28,13,55
1054303,10543,1993,30,13,55
1054401,10544,1981,20,12,5
1054402,10544,1983,22,12,5
1054601,10546,1980,18,11,0
1054602,10546,1981,19,11,0
1054603,10546,1985,22,11,0
1055001,10550,1995,34,20,0
1055101,10551,1997,34,16,0
1055401,10554,1979,20,14,0
1055801,10558,1986,21,12,0
1055802,10558,1987,23,12,0
1055803,10558,1988,24,12,0
1055901,10559,1987,26,12,0
1056401,10564,1981,16,9,0
1056402,10564,1984,19,9,5
1056403,10564,1988,24,9,0
1056501,10565,1978,21,14,55
1056502,10565,1982,24,14,55
1056503,10565,1987,29,14,0
1056504,10565,1994,36,14,55
1056901,10569,1980,22,16,0
1056902,10569,1983,25,16,0
1057201,10572,1991,27,16,5
1057301,10573,1983,24,13,5
1057302,10573,1986,27,13,5
1057303,10573,1991,32,13,5
1057701,10577,1981,16,10,55
1057702,10577,1983,18,10,55
1057703,10577,1984,20,10,55
1057901,10579,1978,18,11,5
1057902,10579,1981,21,11,100
1057903,10579,1982,22,11,100
1058101,10581,1983,21,14,1
1058102,10581,1986,24,14,0
1058103,10581,1991,29,14,0
1058201,10582,1976,17,13,55
1058202,10582,1982,24,13,5
1058203,10582,1982,24,13,5
1058601,10586,1979,15,12,5
1058602,10586,1981,17,12,5
1058603,10586,1983,19,12,5
1058604,10586,1984,20,12,5
1058801,10588,1983,23,12,0
1058901,10589,1977,20,12,5
1059001,10590,1983,24,15,5
1059002,10590,1987,28,15,5
1059201,10592,1980,17,10,100
1059401,10594,1979,18,11,0
1059402,10594,1984,23,11,0
1059701,10597,1977,19,12,0
1059702,10597,1982,24,12,100
1059901,10599,1979,22,14,0
1059902,10599,1982,24,14,0
1061501,10615,1982,25,13,55
1061502,10615,1984,26,13,55
1061801,10618,1980,21,13,0
1061802,10618,1982,23,13,0
1062101,10621,1977,20,13,55
1062102,10621,1982,25,13,1
1062201,10622,1979,21,15,0
1062601,10626,1983,24,12,0
1062701,10627,1981,22,12,0
1062801,10628,1981,22,12,0
1062802,10628,1982,23,12,0
1063401,10634,1979,22,16,55
1063402,10634,1982,25,16,0
1063403,10634,1982,25,16,0
1063601,10636,1979,20,16,100
1064901,10649,1980,20,12,0
1064902,10649,1984,24,12,0
1065001,10650,1980,22,13,0
1065101,10651,1983,22,12,0
1065201,10652,1981,23,14,0
1065301,10653,1984,24,14,0
1067401,10674,1980,20,12,0
1067402,10674,1982,22,12,0
1067601,10676,1982,21,12,0
1067701,10677,1982,23,12,0
1068001,10680,1979,21,12,0
1068002,10680,1983,25,12,0
1068201,10682,1984,24,12,0
1068301,10683,1981,22,12,55
1068401,10684,1980,22,12,0
1068501,10685,1979,19,12,0
1068502,10685,1981,21,12,0
1068503,10685,1982,22,12,0
1068701,10687,1979,22,13,5
1068702,10687,1981,23,13,5
1068801,10688,1974,17,12,100
1068901,10689,1983,23,12,0
1069101,10691,1979,21,12,0
1069102,10691,1981,22,12,0
1071201,10712,1978,21,13,0
1071202,10712,1980,22,13,0
1071203,10712,1981,23,13,0
1071301,10713,1979,19,12,0
1072001,10720,1978,21,12,100
1072002,10720,1981,24,12,0
1074101,10741,1982,25,13,0
1074401,10744,1980,20,12,0
1074402,10744,1983,23,12,0
1074601,10746,1977,19,13,0
1075201,10752,1979,21,14,5
1079201,10792,1980,22,12,0
1079202,10792,1982,24,12,0
1079301,10793,1979,21,12,100
1079401,10794,1982,22,12,0
1079402,10794,1984,23,12,0
1080001,10800,1978,20,13,0
1080201,10802,1977,18,12,0
1080202,10802,1980,21,12,0
1080601,10806,1980,21,12,55
1080801,10808,1979,22,14,55
1080802,10808,1983,25,14,0
1080901,10809,1977,19,12,100
1080902,10809,1982,24,12,0
1081101,10811,1980,21,12,5
1081102,10811,1981,22,12,5
1081103,10811,1983,24,12,5
1081401,10814,1979,19,12,0
1081501,10815,1980,22,12,100
1081502,10815,1982,25,12,100
1081601,10816,1983,24,12,100
1081801,10818,1979,21,16,5
1082801,10828,1983,25,12,0
1083301,10833,1979,20,12,0
1083302,10833,1980,21,12,0
1083501,10835,1979,21,12,0
1083502,10835,1983,24,12,0
1086101,10861,1980,20,12,0
1086102,10861,1982,22,12,0
1086201,10862,1979,22,13,0
1086301,10863,1983,25,12,0
1086401,10864,1976,17,12,0
1086402,10864,1977,18,12,0
1086403,10864,1981,22,12,0
1086501,10865,1981,20,12,0
1086801,10868,1980,19,12,100
1087101,10871,1980,19,12,0
1087102,10871,1981,21,12,0
1087201,10872,1983,23,15,0
1087401,10874,1983,24,12,0
1087601,10876,1980,23,12,0
1087801,10878,1981,22,12,0
1087802,10878,1982,23,12,0
1088001,10880,1982,24,13,0
1089801,10898,1979,21,12,0
1090001,10900,1979,20,12,0
1090002,10900,1980,21,12,100
1090003,10900,1982,23,12,100
1090101,10901,1979,22,12,100
1090401,10904,1981,23,12,0
1090601,10906,1981,23,13,0
1093001,10930,1980,20,12,100
1093002,10930,1981,22,12,100
1093301,10933,1982,24,16,5
1094401,10944,1981,22,12,0
1095101,10951,1979,20,12,0
1095102,10951,1980,21,12,0
1095103,10951,1982,23,12,0
1095201,10952,1981,22,12,0
1096001,10960,1981,22,12,0
1096002,10960,1983,24,12,0
1096401,10964,1982,24,13,100
1097301,10973,1983,24,13,0
1097401,10974,1981,22,12,0
